start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-12 12:41:04.962,2024-10-12 12:41:05.902,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-12 12:41:05.902,2024-10-12 12:41:35.606,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-12 12:41:35.606,2024-10-12 12:41:35.640,The character has blonde hair and blue eyes,Human,,,,0.0,,,,,,,,
2024-10-12 12:41:35.640,2024-10-12 12:42:11.787,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-12 12:42:11.787,2024-10-12 12:42:11.827,This is correct,Human,,,,0.0,,,,,,,,
2024-10-12 12:42:11.827,2024-10-12 12:42:18.759,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-12 12:42:18.759,2024-10-12 12:42:18.760,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-12 12:42:18.760,2024-10-12 12:42:47.127,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-12 12:42:47.127,2024-10-12 12:42:48.726,A woman with long brown hair and blue eyes. She is smiling,Human,10.0,0.4052729340568352,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-12 12:42:48.726,2024-10-12 12:42:54.129,the woman with wavy hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-12 12:42:54.129,2024-10-12 12:42:54.267,Yes,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
2024-10-12 12:42:54.267,2024-10-12 12:42:54.268,"Let's see, no, for me the woman with wavy hair is in spot 5. You can now fill in this position.",Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-12 12:42:54.268,2024-10-12 12:43:12.045,"Okay, and the one in spot 2?",Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 12:43:12.045,2024-10-12 12:43:31.709,,,,,,1.0,,,,,,,,5.0
2024-10-12 12:43:31.709,2024-10-12 12:43:32.233,It is a gentleman with grey hair and glasses,Human,2.0,0.2971591321440929,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 12:43:32.233,2024-10-12 12:43:37.044,the man with grey hair?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-12 12:43:37.044,2024-10-12 12:43:37.121,yes,Human,,,,1.0,2.0,2.0,,,,,answer,
2024-10-12 12:43:37.121,2024-10-12 12:43:37.122,For me the man with grey hair is in spot 3. You can now fill in this position.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
2024-10-12 12:43:37.122,2024-10-12 12:43:43.569,And the one in spot 3?,Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-12 12:43:43.569,2024-10-12 12:43:50.986,,,,,,1.0,,,,,,,,3.0
2024-10-12 12:43:50.986,2024-10-12 12:43:51.541,A woman with short hair,Human,1.0,0.4076082682902631,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
