start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-11 20:05:45.157,2024-10-11 20:05:46.236,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-11 20:05:46.236,2024-10-11 20:06:11.108,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-11 20:06:11.108,2024-10-11 20:06:11.144,"blonde hair, strong cheekbones, smiling",Human,,,,0.0,,,,,,,,
2024-10-11 20:06:11.144,2024-10-11 20:06:30.644,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-11 20:06:30.644,2024-10-11 20:06:30.679,yes,Human,,,,0.0,,,,,,,,
2024-10-11 20:06:30.679,2024-10-11 20:06:44.767,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-11 20:06:44.767,2024-10-11 20:06:44.768,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-11 20:06:44.768,2024-10-11 20:06:54.203,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-11 20:06:54.203,2024-10-11 20:06:55.716,really long brown hair,Human,10.0,0.0012114706457987,MATCH_MULTIPLE,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-11 20:06:55.716,2024-10-11 20:06:59.057,the woman with wavy hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-11 20:06:59.057,2024-10-11 20:06:59.170,yes,Human,10.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,10.0,,outer,,clar-repair,
2024-10-11 20:06:59.170,2024-10-11 20:06:59.171,"Oh, the woman with wavy hair is in spot 5 for me. You can now fill in this position. Keep it up!",Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done; encourage,
2024-10-11 20:06:59.171,2024-10-11 20:07:05.607,And the one in spot 2?,Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-11 20:07:05.607,2024-10-11 20:07:15.787,,,,,,1.0,,,,,,,,5.0
2024-10-11 20:07:15.787,2024-10-11 20:07:16.235,old man with short grey hair wearing glasses,Human,2.0,0.2489112600350484,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-11 20:07:16.235,2024-10-11 20:07:19.343,the old man?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-11 20:07:19.343,2024-10-11 20:07:19.429,yes,Human,,,,1.0,2.0,2.0,,,,,answer,
2024-10-11 20:07:19.429,2024-10-11 20:07:19.430,For me the old man is in spot 3. You can now fill in this position.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
2024-10-11 20:07:19.430,2024-10-11 20:07:25.517,"Okay, let's move on to spot 3.",Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-11 20:07:25.517,2024-10-11 20:07:30.588,,,,,,1.0,,,,,,,,3.0
2024-10-11 20:07:30.588,2024-10-11 20:07:31.272,ok,Human,3.0,0.0751065090102248,MATCH_MULTIPLE,1.0,3.0,3.0,1.0,,inner,,answer-description,
2024-10-11 20:07:31.272,2024-10-11 20:07:41.703,the bald man?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
2024-10-11 20:07:41.703,2024-10-11 20:07:41.785,"no, the woman with short hair",Human,0.0,1.0,NEG_RESPONSE,1.0,3.0,3.0,1.0,,inner,,clar-negative,
2024-10-11 20:07:41.785,2024-10-11 20:07:54.714,"Okay, can you describe it differently?",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
2024-10-11 20:07:54.714,2024-10-11 20:07:55.247,smiling woman with short blonde hair behind her ears,Human,1.0,0.5384220899572641,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,clar-repair,
2024-10-11 20:07:55.247,2024-10-11 20:07:59.240,the woman with bob?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
