start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-11 13:14:24.215,2024-10-11 13:14:24.588,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-11 13:14:24.588,2024-10-11 13:14:40.833,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-11 13:14:40.833,2024-10-11 13:14:40.872,They have blonde hair,Human,,,,0.0,,,,,,,,
2024-10-11 13:14:40.872,2024-10-11 13:15:02.977,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-11 13:15:02.977,2024-10-11 13:15:03.016,"Yes, correct",Human,,,,0.0,,,,,,,,
2024-10-11 13:15:03.016,2024-10-11 13:15:08.895,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-11 13:15:08.895,2024-10-11 13:15:08.896,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-11 13:15:08.896,2024-10-11 13:15:19.376,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-11 13:15:19.376,2024-10-11 13:15:20.845,A female with brown hair,Human,10.0,0.3544260645883835,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-11 13:15:20.845,2024-10-11 13:15:31.154,the woman with wavy hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-11 13:15:31.154,2024-10-11 13:15:31.192,She has long brown hair,Human,,,,1.0,1.0,1.0,,,,,answer,
2024-10-11 13:15:31.192,2024-10-11 13:15:37.744,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-11 13:15:37.744,2024-10-11 13:15:37.817,Yes,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
2024-10-11 13:15:37.817,2024-10-11 13:15:37.818,For me the woman with wavy hair is in spot 5. You can now fill in this position.,Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-11 13:15:37.818,2024-10-11 13:15:44.027,"Okay, let's move on to spot 2.",Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-11 13:15:44.027,2024-10-11 13:15:50.260,,,,,,1.0,,,,,,,,5.0
2024-10-11 13:15:50.260,2024-10-11 13:15:50.691,It is a man with glasses,Human,2.0,0.0633206079391311,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-11 13:15:50.691,2024-10-11 13:15:54.288,the man with glasses?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-11 13:15:54.288,2024-10-11 13:15:54.424,Yes,Human,,,,1.0,2.0,2.0,,,,,clar-confirm,
2024-10-11 13:15:54.424,2024-10-11 13:15:54.425,"Oh, the man with glasses is in spot 3 for me. You can now fill in this position.",Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
