start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-12 14:03:30.435,2024-10-12 14:03:31.220,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-12 14:03:31.220,2024-10-12 14:04:23.722,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-12 14:04:23.722,2024-10-12 14:04:23.756,a woman with dyed blond hair,Human,,,,0.0,,,,,,,,
2024-10-12 14:04:23.756,2024-10-12 14:04:40.704,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-12 14:04:40.704,2024-10-12 14:04:40.741,yes,Human,,,,0.0,,,,,,,,
2024-10-12 14:04:40.741,2024-10-12 14:04:47.562,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-12 14:04:47.562,2024-10-12 14:04:47.563,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-12 14:04:47.563,2024-10-12 14:05:10.874,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-12 14:05:10.874,2024-10-12 14:05:12.237,a woman with long straggly hair,Human,10.0,0.4594288404878642,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-12 14:05:12.237,2024-10-12 14:05:17.428,the woman with long hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-12 14:05:17.428,2024-10-12 14:05:17.510,yes,Human,,,,1.0,1.0,1.0,,,,,answer,
2024-10-12 14:05:17.510,2024-10-12 14:05:17.511,For me the woman with long hair is in spot 5. You can now fill in this position.,Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-12 14:05:17.511,2024-10-12 14:05:25.338,"Okay, and the one in spot 2?",Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 14:05:25.338,2024-10-12 14:05:40.467,,,,,,1.0,,,,,,,,5.0
2024-10-12 14:05:40.467,2024-10-12 14:05:40.974,the person wearing spectacles,Human,2.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 14:05:40.974,2024-10-12 14:05:40.975,"Oh, the man with glasses is in spot 3 for me. You can now fill in this position.",Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
2024-10-12 14:05:40.975,2024-10-12 14:05:47.385,And the figure in spot 3?,Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-12 14:05:47.385,2024-10-12 14:05:59.950,,,,,,1.0,,,,,,,,3.0
2024-10-12 14:05:59.950,2024-10-12 14:06:00.442,the short haired woman,Human,1.0,0.4173668972571427,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
2024-10-12 14:06:00.442,2024-10-12 14:06:21.919,the woman with earrings?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
2024-10-12 14:06:21.919,2024-10-12 14:06:21.965,"can't see earrings, but the woman that is not in your position 5",Human,,,,1.0,3.0,3.0,,,,,answer,
2024-10-12 14:06:21.965,2024-10-12 14:06:29.855,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
2024-10-12 14:06:29.855,2024-10-12 14:06:29.936,no,Human,,,,1.0,3.0,3.0,,,,,clar-negative,
2024-10-12 14:06:29.936,2024-10-12 14:06:29.937,"Okay, let's try again.",Robot,,,,1.0,3.0,3.0,,,,,ack,
