start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-12 08:15:44.144,2024-10-12 08:15:45.749,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-12 08:15:45.749,2024-10-12 08:16:17.194,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-12 08:16:17.194,2024-10-12 08:16:17.229,she has light hair color,Human,,,,0.0,,,,,,,,
2024-10-12 08:16:17.229,2024-10-12 08:16:44.798,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-12 08:16:44.798,2024-10-12 08:16:44.833,yes,Human,,,,0.0,,,,,,,,
2024-10-12 08:16:44.833,2024-10-12 08:16:49.366,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-12 08:16:49.366,2024-10-12 08:16:49.367,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-12 08:16:49.367,2024-10-12 08:17:18.687,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-12 08:17:18.687,2024-10-12 08:17:20.172,she has long brown hair and a dark colored top,Human,10.0,0.6037298176227166,SUCCESS_HIGH,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-12 08:17:20.172,2024-10-12 08:17:20.173,For me the woman with brown hair is in spot 5. You can now fill in this position.,Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-12 08:17:20.173,2024-10-12 08:17:44.544,"Okay, and the one in spot 2?",Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 08:17:44.544,2024-10-12 08:18:00.507,,,,,,1.0,,,,,,,,1.0
2024-10-12 08:18:00.507,2024-10-12 08:18:00.952,This man is wearing glasses,Human,2.0,0.3585596844693807,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 08:18:00.952,2024-10-12 08:18:22.676,the old man?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-12 08:18:22.676,2024-10-12 08:18:22.708,Is he wearing glasses and does he heave grey hair?,Human,,,,1.0,2.0,2.0,,,,,answer,
2024-10-12 08:18:22.708,2024-10-12 08:18:30.098,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-12 08:18:30.098,2024-10-12 08:18:30.181,no,Human,,,,1.0,2.0,2.0,,,,,clar-negative,
2024-10-12 08:18:30.181,2024-10-12 08:18:30.182,"Okay, let's try again.",Robot,,,,1.0,2.0,2.0,,,,,ack,
2024-10-12 08:18:30.182,2024-10-12 08:18:52.262,Who is in spot 2 for you?,Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 08:18:52.262,2024-10-12 08:18:52.760,"older man, glasses, blue trousers",Human,2.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 08:18:52.760,2024-10-12 08:18:52.761,"Let's see, no, for me the man with glasses is in spot 3. You can now fill in this position.",Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
2024-10-12 08:18:52.761,2024-10-12 08:19:03.444,And spot 3?,Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-12 08:19:03.444,2024-10-12 08:19:28.567,,,,,,1.0,,,,,,,,2.0
2024-10-12 08:19:28.567,2024-10-12 08:19:29.181,She has blond hair and is wearing a light blue top?,Human,1.0,0.607773916634902,SUCCESS_HIGH,1.0,3.0,3.0,1.0,,inner,,answer-description,
