start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-11 12:31:40.325,2024-10-11 12:31:41.015,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-11 12:31:41.015,2024-10-11 12:31:56.917,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-11 12:31:56.917,2024-10-11 12:31:56.947,Blonde woman,Human,,,,0.0,,,,,,,,
2024-10-11 12:31:56.947,2024-10-11 12:32:14.240,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-11 12:32:14.240,2024-10-11 12:32:14.287,yes,Human,,,,0.0,,,,,,,,
2024-10-11 12:32:14.287,2024-10-11 12:32:19.853,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-11 12:32:19.853,2024-10-11 12:32:19.854,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-11 12:32:19.854,2024-10-11 12:32:28.152,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-11 12:32:28.152,2024-10-11 12:32:29.513,brunette woman,Human,10.0,0.0012114706457987,MATCH_MULTIPLE,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-11 12:32:29.513,2024-10-11 12:32:34.096,the woman?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-11 12:32:34.096,2024-10-11 12:32:34.230,yes,Human,10.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,10.0,,outer,,clar-repair,
2024-10-11 12:32:34.230,2024-10-11 12:32:34.231,For me the woman is in spot 5. You can now fill in this position.,Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-11 12:32:34.231,2024-10-11 12:32:49.959,"Okay, and spot 2?",Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-11 12:32:49.959,2024-10-11 12:33:00.003,,,,,,1.0,,,,,,,,5.0
2024-10-11 12:33:00.003,2024-10-11 12:33:00.269,a man wearing glasses,Human,2.0,0.0762943595961266,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-11 12:33:00.269,2024-10-11 12:33:05.782,the man with glasses?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-11 12:33:05.782,2024-10-11 12:33:05.833,yes,Human,,,,1.0,2.0,2.0,,,,,answer,
2024-10-11 12:33:05.833,2024-10-11 12:33:05.834,For me the man with glasses is in spot 3. You can now fill in this position.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
2024-10-11 12:33:05.834,2024-10-11 12:33:16.878,And the figure in spot 3?,Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-11 12:33:16.878,2024-10-11 12:33:20.465,,,,,,1.0,,,,,,,,3.0
2024-10-11 12:33:20.465,2024-10-11 12:33:20.781,a blonde woman,Human,1.0,1.0,SUCCESS_HIGH,1.0,3.0,3.0,1.0,,inner,,answer-description,
2024-10-11 12:33:20.781,2024-10-11 12:33:20.782,For me the woman with blonde hair is in spot 1. You can now fill in this position.,Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
2024-10-11 12:33:20.782,2024-10-11 12:33:26.770,"Okay, and the one in spot 4?",Robot,,,,1.0,4.0,4.0,,,,,,
