start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-11 18:32:22.457,2024-10-11 18:32:22.883,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-11 18:32:22.883,2024-10-11 18:32:50.809,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-11 18:32:50.809,2024-10-11 18:32:50.853,lady with blond hair,Human,,,,0.0,,,,,,,,
2024-10-11 18:32:50.853,2024-10-11 18:33:17.322,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-11 18:33:17.322,2024-10-11 18:33:17.359,yes,Human,,,,0.0,,,,,,,,
2024-10-11 18:33:17.359,2024-10-11 18:33:27.497,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-11 18:33:27.497,2024-10-11 18:33:27.498,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-11 18:33:27.498,2024-10-11 18:33:39.983,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-11 18:33:39.983,2024-10-11 18:33:41.473,lady with long brown hair,Human,10.0,0.3539888256225481,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-11 18:33:41.473,2024-10-11 18:33:47.534,the woman with long hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-11 18:33:47.534,2024-10-11 18:33:47.619,yes,Human,,,,1.0,1.0,1.0,,,,,answer,
2024-10-11 18:33:47.619,2024-10-11 18:33:47.620,For me the woman with long hair is in spot 5. You can now fill in this position.,Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-11 18:33:47.620,2024-10-11 18:34:00.244,And spot 2?,Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-11 18:34:00.244,2024-10-11 18:34:14.582,,,,,,1.0,,,,,,,,1.0
2024-10-11 18:34:14.582,2024-10-11 18:34:15.447,the man with glasses,Human,2.0,0.3459157563859487,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-11 18:34:15.447,2024-10-11 18:34:19.368,the man with glasses?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-11 18:34:19.368,2024-10-11 18:34:19.461,yes,Human,,,,1.0,2.0,2.0,,,,,answer,
