start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-12 12:37:17.526,2024-10-12 12:37:18.184,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-12 12:37:18.184,2024-10-12 12:37:36.504,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-12 12:37:36.504,2024-10-12 12:37:36.538,blonde lady,Human,,,,0.0,,,,,,,,
2024-10-12 12:37:36.538,2024-10-12 12:37:57.259,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-12 12:37:57.259,2024-10-12 12:37:57.292,yep,Human,,,,0.0,,,,,,,,
2024-10-12 12:37:57.292,2024-10-12 12:38:04.209,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-12 12:38:04.209,2024-10-12 12:38:04.210,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-12 12:38:04.210,2024-10-12 12:38:16.242,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-12 12:38:16.242,2024-10-12 12:38:17.648,a woman with long brown hair,Human,10.0,0.3569415681811095,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-12 12:38:17.648,2024-10-12 12:38:23.962,the woman with wavy hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-12 12:38:23.962,2024-10-12 12:38:23.997,yeah,Human,,,,1.0,1.0,1.0,,,,,answer,
2024-10-12 12:38:23.997,2024-10-12 12:38:29.450,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-12 12:38:29.450,2024-10-12 12:38:29.588,yes,Human,,,,1.0,1.0,1.0,,,,,answer,
2024-10-12 12:38:29.588,2024-10-12 12:38:29.589,For me the woman with wavy hair is in spot 5. You can now fill in this position.,Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-12 12:38:29.589,2024-10-12 12:38:37.658,And the one in spot 2?,Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 12:38:37.658,2024-10-12 12:38:49.964,,,,,,1.0,,,,,,,,5.0
2024-10-12 12:38:49.964,2024-10-12 12:38:50.445,older gent with grey hair and glasses,Human,2.0,0.7682672623981704,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 12:38:50.445,2024-10-12 12:38:50.446,For me the man with glasses is in spot 3. You can now fill in this position. Keep it up!,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done; encourage,
2024-10-12 12:38:50.446,2024-10-12 12:38:59.822,"Okay, and the one in spot 3?",Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-12 12:38:59.822,2024-10-12 12:39:11.424,,,,,,1.0,,,,,,,,3.0
2024-10-12 12:39:11.424,2024-10-12 12:39:11.959,woman with short blonde hair,Human,1.0,0.4840877363379909,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
2024-10-12 12:39:11.959,2024-10-12 12:39:15.785,the woman with bob?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
2024-10-12 12:39:15.785,2024-10-12 12:39:15.819,yep,Human,,,,1.0,3.0,3.0,,,,,answer,
2024-10-12 12:39:15.819,2024-10-12 12:39:19.290,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
2024-10-12 12:39:19.290,2024-10-12 12:39:19.367,yes,Human,,,,1.0,3.0,3.0,,,,,answer,
2024-10-12 12:39:19.367,2024-10-12 12:39:19.368,"Oh, the woman with bob is in spot 1 for me. You can now fill in this position.",Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
2024-10-12 12:39:19.368,2024-10-12 12:39:25.942,And the one in spot 4?,Robot,,,,1.0,4.0,4.0,,,,,,
2024-10-12 12:39:25.942,2024-10-12 12:39:36.608,,,,,,1.0,,,,,,,,1.0
2024-10-12 12:39:36.608,2024-10-12 12:39:37.194,the guy with dark hair,Human,14.0,0.229565528076306,SUCCESS_LOW,1.0,4.0,4.0,14.0,,outer,,answer-description,
2024-10-12 12:39:37.194,2024-10-12 12:39:45.706,the man with a slick back?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
2024-10-12 12:39:45.706,2024-10-12 12:39:45.739,i guess so,Human,,,,1.0,4.0,4.0,,,,,answer,
2024-10-12 12:39:45.739,2024-10-12 12:40:00.797,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,4.0,4.0,,,,,req-clar,
2024-10-12 12:40:00.797,2024-10-12 12:40:00.836,the guy with short dark hair,Human,,,,1.0,4.0,4.0,,,,,answer,
2024-10-12 12:40:00.836,2024-10-12 12:40:05.371,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,4.0,4.0,,,,,req-clar,
2024-10-12 12:40:05.371,2024-10-12 12:40:05.447,yes,Human,,,,1.0,4.0,4.0,,,,,answer,
2024-10-12 12:40:05.447,2024-10-12 12:40:05.448,"Ah, the man with a slick back is also in spot 4 for me. You can now fill in this position.",Robot,,,,1.0,4.0,4.0,14.0,14.0,outer,correct,ack-done,
2024-10-12 12:40:05.448,2024-10-12 12:40:13.427,And the figure in spot 5?,Robot,,,,1.0,5.0,5.0,,,,,,
2024-10-12 12:40:13.427,2024-10-12 12:40:25.468,,,,,,1.0,,,,,,,,4.0
2024-10-12 12:40:25.468,2024-10-12 12:40:26.123,bald guy,Human,3.0,0.7549225937436164,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,answer-description,
2024-10-12 12:40:26.123,2024-10-12 12:40:26.124,For me the man with beard is in spot 2. You can now fill in this position.,Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done,
2024-10-12 12:40:26.124,2024-10-12 12:40:31.202,This round is finished. Please press the button to continue to the next one.,Robot,,,,1.0,,,,,,,,
2024-10-12 12:40:31.202,2024-10-12 12:40:38.708,,,,,,1.0,,,,,,,,3.0
2024-10-12 12:40:38.708,2024-10-12 12:40:44.447,i accidentally put 3,Human,,,,1.0,,,,,,,,
2024-10-12 12:40:44.447,2024-10-12 12:40:44.448,Let's continue!,Robot,,,,2.0,,,,,,,,
2024-10-12 12:40:44.448,2024-10-12 12:40:58.165,Who is in spot 1 for you?,Robot,,,,2.0,6.0,1.0,,,,,,
2024-10-12 12:40:58.165,2024-10-12 12:40:58.982,middle aged woman with brown hair,Human,12.0,0.1818163589143169,SUCCESS_LOW,2.0,6.0,1.0,12.0,,outer,,answer-description,
2024-10-12 12:40:58.982,2024-10-12 12:41:04.216,the woman with dark hair?,Robot,,,,2.0,6.0,1.0,,,,,req-clar,
2024-10-12 12:41:04.216,2024-10-12 12:41:04.302,yes,Human,,,,2.0,6.0,1.0,,,,,answer,
2024-10-12 12:41:04.302,2024-10-12 12:41:04.303,"Oh, the woman with dark hair is in spot 4 for me. It's going well!",Robot,,,,2.0,6.0,1.0,12.0,12.0,outer,correct,ack-done; encourage,
2024-10-12 12:41:04.303,2024-10-12 12:41:11.302,"Okay, and the one in spot 2?",Robot,,,,2.0,7.0,2.0,,,,,,
2024-10-12 12:41:11.302,2024-10-12 12:41:14.151,,,,,,2.0,,,,,,,,4.0
2024-10-12 12:41:14.151,2024-10-12 12:41:14.821,baldie,Human,3.0,1.0,SUCCESS_HIGH,2.0,7.0,2.0,3.0,,inner,,answer-description,
2024-10-12 12:41:14.821,2024-10-12 12:41:14.822,For me the bald man is in spot 1.,Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done,
2024-10-12 12:41:14.822,2024-10-12 12:41:22.290,"Okay, and spot 3?",Robot,,,,2.0,8.0,3.0,,,,,,
2024-10-12 12:41:22.290,2024-10-12 12:41:27.944,,,,,,2.0,,,,,,,,1.0
2024-10-12 12:41:27.944,2024-10-12 12:41:28.617,blonde bob girl,Human,1.0,0.6854673242561462,SUCCESS_HIGH,2.0,8.0,3.0,1.0,,inner,,answer-description,
2024-10-12 12:41:28.617,2024-10-12 12:41:28.618,"Ah, the woman with blonde hair is in the same spot in my picture.",Robot,,,,2.0,8.0,3.0,1.0,1.0,inner,correct,ack-done,
2024-10-12 12:41:28.618,2024-10-12 12:41:36.896,And the figure in spot 4?,Robot,,,,2.0,9.0,4.0,,,,,,
2024-10-12 12:41:36.896,2024-10-12 12:41:47.727,,,,,,2.0,,,,,,,,3.0
2024-10-12 12:41:47.727,2024-10-12 12:41:48.455,dark curly haired man,Human,3.0,0.1437913764647174,MATCH_PREVIOUS,2.0,9.0,4.0,4.0,,outer,,answer-description,
2024-10-12 12:41:48.455,2024-10-12 12:42:07.140,"Hmm, let's see, I thought we already talked about this one before. Let's try again. Can you name something specific for this figure?",Robot,,,,2.0,9.0,4.0,,,,,req-clar,
2024-10-12 12:42:07.140,2024-10-12 12:42:08.025,he's got glasses and curly hair,Human,12.0,0.2104827369047243,MATCH_MULTIPLE,2.0,9.0,4.0,4.0,,outer,,clar-repair,
2024-10-12 12:42:08.025,2024-10-12 12:42:13.809,the woman with dark hair?,Robot,,,,2.0,9.0,4.0,,,,,req-clar,
2024-10-12 12:42:13.809,2024-10-12 12:42:14.072,no - man,Human,0.0,1.0,NEG_RESPONSE,2.0,9.0,4.0,4.0,,outer,,clar-negative,
2024-10-12 12:42:14.072,2024-10-12 12:42:23.187,"Okay, can you describe it differently?",Robot,,,,2.0,9.0,4.0,,,,,req-clar,
2024-10-12 12:42:23.187,2024-10-12 12:42:23.961,a man with curly hair,Human,4.0,0.0008217351294356,MATCH_MULTIPLE,2.0,9.0,4.0,4.0,,outer,,clar-repair,
2024-10-12 12:42:23.961,2024-10-12 12:42:23.962,"Sorry, I think I can't find this one. Let's skip this spot and move on to the next one. Please select 'not found' in the dropdown menu.",Robot,,,,2.0,9.0,4.0,4.0,4.0,outer,incorrect,nack,
2024-10-12 12:42:23.962,2024-10-12 12:42:32.339,"Okay, and spot 5?",Robot,,,,2.0,10.0,5.0,,,,,,
2024-10-12 12:42:32.339,2024-10-12 12:42:42.846,,,,,,2.0,,,,,,,,0.0
