start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-11 14:29:47.307,2024-10-11 14:29:47.734,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-11 14:29:47.734,2024-10-11 14:30:09.163,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-11 14:30:09.163,2024-10-11 14:30:09.200,"blonde, pretty, big smile",Human,,,,0.0,,,,,,,,
2024-10-11 14:30:09.200,2024-10-11 14:30:27.906,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-11 14:30:27.906,2024-10-11 14:30:27.935,yes,Human,,,,0.0,,,,,,,,
2024-10-11 14:30:27.935,2024-10-11 14:30:40.253,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-11 14:30:40.253,2024-10-11 14:30:40.254,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-11 14:30:40.254,2024-10-11 14:30:51.440,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-11 14:30:51.440,2024-10-11 14:30:53.009,"long dark hair, olive skin brown eyes",Human,10.0,0.0012114706457987,MATCH_MULTIPLE,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-11 14:30:53.009,2024-10-11 14:30:56.789,the woman with wavy hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-11 14:30:56.789,2024-10-11 14:30:56.884,yes,Human,10.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,10.0,,outer,,clar-repair,
2024-10-11 14:30:56.884,2024-10-11 14:30:56.885,"Let's see, no, for me the woman with wavy hair is in spot 5. You can now fill in this position.",Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
