start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-12 08:33:33.840,2024-10-12 08:33:34.988,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-12 08:33:34.988,2024-10-12 08:36:13.067,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-12 08:36:13.067,2024-10-12 08:36:13.103,They have long blonde hair,Human,,,,0.0,,,,,,,,
2024-10-12 08:36:13.103,2024-10-12 08:36:38.174,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-12 08:36:38.174,2024-10-12 08:36:38.207,Yes,Human,,,,0.0,,,,,,,,
2024-10-12 08:36:38.207,2024-10-12 08:36:49.632,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-12 08:36:49.632,2024-10-12 08:36:49.633,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-12 08:36:49.633,2024-10-12 08:37:30.932,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-12 08:37:30.932,2024-10-12 08:37:32.530,"A lady with long hair like dreadlocks, wearing a dark blue top",Human,10.0,0.468614845959979,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-12 08:37:32.530,2024-10-12 08:37:40.854,the woman with long hair?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
2024-10-12 08:37:40.854,2024-10-12 08:37:41.000,Yes,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
2024-10-12 08:37:41.000,2024-10-12 08:37:41.001,For me the woman with long hair is in spot 5. You can now fill in this position.,Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-12 08:37:41.001,2024-10-12 08:37:53.309,And the one in spot 2?,Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 08:37:53.309,2024-10-12 08:38:13.231,,,,,,1.0,,,,,,,,5.0
2024-10-12 08:38:13.231,2024-10-12 08:38:14.036,A older man with glasses,Human,2.0,0.4218415828662121,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 08:38:14.036,2024-10-12 08:38:25.994,the old man?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-12 08:38:25.994,2024-10-12 08:38:26.028,The one wearing glasses,Human,,,,1.0,2.0,2.0,,,,,answer,
2024-10-12 08:38:26.028,2024-10-12 08:38:32.718,"I'm sorry, I don't know whether you mean yes or no.",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
2024-10-12 08:38:32.718,2024-10-12 08:38:32.793,yes,Human,,,,1.0,2.0,2.0,,,,,answer,
