start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-12 06:59:39.388,2024-10-12 06:59:40.521,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-12 06:59:40.521,2024-10-12 07:01:26.029,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-12 07:01:26.029,2024-10-12 07:01:26.066,the first person has blondish hair and blue eyes,Human,,,,0.0,,,,,,,,
2024-10-12 07:01:26.066,2024-10-12 07:02:44.823,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-12 07:02:44.823,2024-10-12 07:02:44.861,yes,Human,,,,0.0,,,,,,,,
2024-10-12 07:02:44.861,2024-10-12 07:03:03.013,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-12 07:03:03.013,2024-10-12 07:03:03.014,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-12 07:03:03.014,2024-10-12 07:03:23.138,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-12 07:03:23.138,2024-10-12 07:03:24.854,a girl with long hair,Human,10.0,0.6575801113831948,SUCCESS_HIGH,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-12 07:03:24.854,2024-10-12 07:03:24.855,"Oh, the woman is in spot 5 for me. You can now fill in this position.",Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-12 07:03:24.855,2024-10-12 07:03:37.317,And the one in spot 2?,Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 07:03:37.317,2024-10-12 07:03:52.151,,,,,,1.0,,,,,,,,5.0
2024-10-12 07:03:52.151,2024-10-12 07:03:52.728,guy with glasses,Human,2.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 07:03:52.728,2024-10-12 07:03:52.729,For me the man with glasses is in spot 3. You can now fill in this position.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
2024-10-12 07:03:52.729,2024-10-12 07:04:00.852,And spot 3?,Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-12 07:04:00.852,2024-10-12 07:04:10.526,,,,,,1.0,,,,,,,,3.0
2024-10-12 07:04:10.526,2024-10-12 07:04:11.228,girl with bob,Human,0.0,1.0,NO_MATCH,1.0,3.0,3.0,1.0,,inner,,answer-description,
2024-10-12 07:04:11.228,2024-10-12 07:04:28.695,"I'm sorry, I didn't understand you. Could you describe it again?",Robot,,,,1.0,3.0,3.0,,,,,req-repeat,
2024-10-12 07:04:28.695,2024-10-12 07:04:29.398,girl with a blunt cut bob,Human,1.0,1.0,SUCCESS_HIGH,1.0,3.0,3.0,1.0,,inner,,clar-repeat,
2024-10-12 07:04:29.398,2024-10-12 07:04:29.399,For me the woman with bob is in spot 1. You can now fill in this position.,Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
2024-10-12 07:04:29.399,2024-10-12 07:04:44.293,And the one in spot 4?,Robot,,,,1.0,4.0,4.0,,,,,,
2024-10-12 07:04:44.293,2024-10-12 07:05:44.811,,,,,,1.0,,,,,,,,1.0
