start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
2024-10-12 02:04:52.234,2024-10-12 02:04:52.759,"Hello! I am Robin. Let's play this game! Before we start with the real game, let's practice the basics. Are you ready?",Robot,,,,0.0,,,,,,,,
2024-10-12 02:04:52.759,2024-10-12 02:05:37.407,"Great. Now describe the character to me that you see in the first spot. For example, you can tell me what their face looks like, or something else that catches your eye.",Robot,,,,0.0,,,,,,,,
2024-10-12 02:05:37.407,2024-10-12 02:05:37.443,"Female, blonde shoulder length hair and pink lips",Human,,,,0.0,,,,,,,,
2024-10-12 02:05:37.443,2024-10-12 02:05:57.267,"Ah yes, that one is in the second spot for me. You can now click the number 1. A menu will open where you can click on the number 2, indicating that the one you just described is in the second spot in my picture. When you've done this, you will see a checkmark indicating that you've filled in this position. Is that correct?",Robot,,,,0.0,,,,,,,,
2024-10-12 02:05:57.267,2024-10-12 02:05:57.301,Yes,Human,,,,0.0,,,,,,,,
2024-10-12 02:05:57.301,2024-10-12 02:06:10.094,"Great! In the real game, we have to find the answers for all the characters. Please press the button to continue to the first round.",Robot,,,,0.0,,,,,,,,
2024-10-12 02:06:10.094,2024-10-12 02:06:10.095,Let's start!,Robot,,,,1.0,,,,,,,,
2024-10-12 02:06:10.095,2024-10-12 02:06:22.968,Who is in spot 1 for you?,Robot,,,,1.0,1.0,1.0,,,,,,
2024-10-12 02:06:22.968,2024-10-12 02:06:24.270,"Female, long brunette hair",Human,10.0,0.6476975611515695,SUCCESS_HIGH,1.0,1.0,1.0,10.0,,outer,,answer-description,
2024-10-12 02:06:24.270,2024-10-12 02:06:24.271,"Let's see, no, for me the woman with long hair is in spot 5. You can now fill in this position.",Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
2024-10-12 02:06:24.271,2024-10-12 02:06:35.415,And the one in spot 2?,Robot,,,,1.0,2.0,2.0,,,,,,
2024-10-12 02:06:35.415,2024-10-12 02:06:43.105,,,,,,1.0,,,,,,,,5.0
2024-10-12 02:06:43.105,2024-10-12 02:06:43.550,Male with glasses,Human,2.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
2024-10-12 02:06:43.550,2024-10-12 02:06:43.551,For me the man with glasses is in spot 3. You can now fill in this position.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
2024-10-12 02:06:43.551,2024-10-12 02:06:51.336,And the one in spot 3?,Robot,,,,1.0,3.0,3.0,,,,,,
2024-10-12 02:06:51.336,2024-10-12 02:07:07.864,,,,,,1.0,,,,,,,,3.0
2024-10-12 02:07:07.864,2024-10-12 02:07:08.359,Female with mid length blonde hair,Human,1.0,0.5758048683000283,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
2024-10-12 02:07:08.359,2024-10-12 02:07:13.046,the woman with blonde hair?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
2024-10-12 02:07:13.046,2024-10-12 02:07:13.193,Yes,Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
